NFT_ID,X_POSITION,Y_POSITION,DISTANCE_TO_EDGE
4761,61,48,39
4762,62,48,38
4763,63,48,37
4764,64,48,36
4765,65,48,35
4766,66,48,34
4767,67,48,33
4768,68,48,32
4769,69,48,31
4770,70,48,30
4771,71,48,29
4772,72,48,28
4773,73,48,27
4774,74,48,26
4775,75,48,25
4776,76,48,24
4777,77,48,23
4778,78,48,22
4779,79,48,21
4780,80,48,20
4781,81,48,19
4782,82,48,18
4783,83,48,17
4784,84,48,16
4785,85,48,15
4786,86,48,14
4787,87,48,13
4788,88,48,12
4789,89,48,11
4790,90,48,10
4791,91,48,9
4792,92,48,8
4793,93,48,7
4794,94,48,6
4795,95,48,5
4796,96,48,4
4797,97,48,3
4798,98,48,2
4799,99,48,1
4800,100,48,0
4801,1,49,0
4802,2,49,1
4803,3,49,2
4804,4,49,3
4805,5,49,4
4806,6,49,5
4807,7,49,6
4808,8,49,7
4809,9,49,8
4810,10,49,9
4811,11,49,10
4812,12,49,11
4813,13,49,12
4814,14,49,13
4815,15,49,14
4816,16,49,15
4817,17,49,16
4818,18,49,17
4819,19,49,18
4820,20,49,19
4821,21,49,20
4822,22,49,21
4823,23,49,22
4824,24,49,23
4825,25,49,24
4826,26,49,25
4827,27,49,26
4828,28,49,27
4829,29,49,28
4830,30,49,29
4831,31,49,30
4832,32,49,31
4833,33,49,32
4834,34,49,33
4835,35,49,34
4836,36,49,35
4837,37,49,36
4838,38,49,37
4839,39,49,38
4840,40,49,39
4841,41,49,40
4842,42,49,41
4843,43,49,42
4844,44,49,43
4845,45,49,44
4846,46,49,45
4847,47,49,46
4848,48,49,47
4849,49,49,48
4850,50,49,48
4851,51,49,48
4852,52,49,48
4853,53,49,47
4854,54,49,46
4855,55,49,45
4856,56,49,44
4857,57,49,43
4858,58,49,42
4859,59,49,41
4860,60,49,40
4861,61,49,39
4862,62,49,38
4863,63,49,37
4864,64,49,36
4865,65,49,35
4866,66,49,34
4867,67,49,33
4868,68,49,32
4869,69,49,31
4870,70,49,30
4871,71,49,29
4872,72,49,28
4873,73,49,27
4874,74,49,26
4875,75,49,25
4876,76,49,24
4877,77,49,23
4878,78,49,22
4879,79,49,21
4880,80,49,20
4881,81,49,19
4882,82,49,18
4883,83,49,17
4884,84,49,16
4885,85,49,15
4886,86,49,14
4887,87,49,13
4888,88,49,12
4889,89,49,11
4890,90,49,10
4891,91,49,9
4892,92,49,8
4893,93,49,7
4894,94,49,6
4895,95,49,5
4896,96,49,4
4897,97,49,3
4898,98,49,2
4899,99,49,1
4900,100,49,0
4901,1,50,0
4902,2,50,1
4903,3,50,2
4904,4,50,3
4905,5,50,4
4906,6,50,5
4907,7,50,6
4908,8,50,7
4909,9,50,8
4910,10,50,9
4911,11,50,10
4912,12,50,11
4913,13,50,12
4914,14,50,13
4915,15,50,14
4916,16,50,15
4917,17,50,16
4918,18,50,17
4919,19,50,18
4920,20,50,19
4921,21,50,20
4922,22,50,21
4923,23,50,22
4924,24,50,23
4925,25,50,24
4926,26,50,25
4927,27,50,26
4928,28,50,27
4929,29,50,28
4930,30,50,29
4931,31,50,30
4932,32,50,31
4933,33,50,32
4934,34,50,33
4935,35,50,34
4936,36,50,35
4937,37,50,36
4938,38,50,37
4939,39,50,38
4940,40,50,39
4941,41,50,40
4942,42,50,41
4943,43,50,42
4944,44,50,43
4945,45,50,44
4946,46,50,45
4947,47,50,46
4948,48,50,47
4949,49,50,48
4950,50,50,49
4951,51,50,49
4952,52,50,48
4953,53,50,47
4954,54,50,46
4955,55,50,45
4956,56,50,44
4957,57,50,43
4958,58,50,42
4959,59,50,41
4960,60,50,40
4961,61,50,39
4962,62,50,38
4963,63,50,37
4964,64,50,36
4965,65,50,35
4966,66,50,34
4967,67,50,33
4968,68,50,32
4969,69,50,31
4970,70,50,30
4971,71,50,29
4972,72,50,28
4973,73,50,27
4974,74,50,26
4975,75,50,25
4976,76,50,24
4977,77,50,23
4978,78,50,22
4979,79,50,21
4980,80,50,20
4981,81,50,19
4982,82,50,18
4983,83,50,17
4984,84,50,16
4985,85,50,15
4986,86,50,14
4987,87,50,13
4988,88,50,12
4989,89,50,11
4990,90,50,10
4991,91,50,9
4992,92,50,8
4993,93,50,7
4994,94,50,6
4995,95,50,5
4996,96,50,4
4997,97,50,3
4998,98,50,2
4999,99,50,1
5000,100,50,0
5001,1,51,0
5002,2,51,1
5003,3,51,2
5004,4,51,3
5005,5,51,4
5006,6,51,5
5007,7,51,6
5008,8,51,7
5009,9,51,8
5010,10,51,9
5011,11,51,10
5012,12,51,11
5013,13,51,12
5014,14,51,13
5015,15,51,14
5016,16,51,15
5017,17,51,16
5018,18,51,17
5019,19,51,18
5020,20,51,19
5021,21,51,20
5022,22,51,21
5023,23,51,22
5024,24,51,23
5025,25,51,24
5026,26,51,25
5027,27,51,26
5028,28,51,27
5029,29,51,28
5030,30,51,29
5031,31,51,30
5032,32,51,31
5033,33,51,32
5034,34,51,33
5035,35,51,34
5036,36,51,35
5037,37,51,36
5038,38,51,37
5039,39,51,38
5040,40,51,39
5041,41,51,40
5042,42,51,41
5043,43,51,42
5044,44,51,43
5045,45,51,44
5046,46,51,45
5047,47,51,46
5048,48,51,47
5049,49,51,48
5050,50,51,49
5051,51,51,49
5052,52,51,48
5053,53,51,47
5054,54,51,46
5055,55,51,45
5056,56,51,44
5057,57,51,43
5058,58,51,42
5059,59,51,41
5060,60,51,40
5061,61,51,39
5062,62,51,38
5063,63,51,37
5064,64,51,36
5065,65,51,35
5066,66,51,34
5067,67,51,33
5068,68,51,32
5069,69,51,31
5070,70,51,30
5071,71,51,29
5072,72,51,28
5073,73,51,27
5074,74,51,26
5075,75,51,25
5076,76,51,24
5077,77,51,23
5078,78,51,22
5079,79,51,21
5080,80,51,20
5081,81,51,19
5082,82,51,18
5083,83,51,17
5084,84,51,16
5085,85,51,15
5086,86,51,14
5087,87,51,13
5088,88,51,12
5089,89,51,11
5090,90,51,10
5091,91,51,9
5092,92,51,8
5093,93,51,7
5094,94,51,6
5095,95,51,5
5096,96,51,4
5097,97,51,3
5098,98,51,2
5099,99,51,1
5100,100,51,0
5101,1,52,0
5102,2,52,1
5103,3,52,2
5104,4,52,3
5105,5,52,4
5106,6,52,5
5107,7,52,6
5108,8,52,7
5109,9,52,8
5110,10,52,9
5111,11,52,10
5112,12,52,11
5113,13,52,12
5114,14,52,13
5115,15,52,14
5116,16,52,15
5117,17,52,16
5118,18,52,17
5119,19,52,18
5120,20,52,19
5121,21,52,20
5122,22,52,21
5123,23,52,22
5124,24,52,23
5125,25,52,24
5126,26,52,25
5127,27,52,26
5128,28,52,27
5129,29,52,28
5130,30,52,29
5131,31,52,30
5132,32,52,31
5133,33,52,32
5134,34,52,33
5135,35,52,34
5136,36,52,35
5137,37,52,36
5138,38,52,37
5139,39,52,38
5140,40,52,39
5141,41,52,40
5142,42,52,41
5143,43,52,42
5144,44,52,43
5145,45,52,44
5146,46,52,45
5147,47,52,46
5148,48,52,47
5149,49,52,48
5150,50,52,48
5151,51,52,48
5152,52,52,48
5153,53,52,47
5154,54,52,46
5155,55,52,45
5156,56,52,44
5157,57,52,43
5158,58,52,42
5159,59,52,41
5160,60,52,40
5161,61,52,39
5162,62,52,38
5163,63,52,37
5164,64,52,36
5165,65,52,35
5166,66,52,34
5167,67,52,33
5168,68,52,32
5169,69,52,31
5170,70,52,30
5171,71,52,29
5172,72,52,28
5173,73,52,27
5174,74,52,26
5175,75,52,25
5176,76,52,24
5177,77,52,23
5178,78,52,22
5179,79,52,21
5180,80,52,20
5181,81,52,19
5182,82,52,18
5183,83,52,17
5184,84,52,16
5185,85,52,15
5186,86,52,14
5187,87,52,13
5188,88,52,12
5189,89,52,11
5190,90,52,10
5191,91,52,9
5192,92,52,8
5193,93,52,7
5194,94,52,6
5195,95,52,5
5196,96,52,4
5197,97,52,3
5198,98,52,2
5199,99,52,1
5200,100,52,0
5201,1,53,0
5202,2,53,1
5203,3,53,2
5204,4,53,3
5205,5,53,4
5206,6,53,5
5207,7,53,6
5208,8,53,7
5209,9,53,8
5210,10,53,9
5211,11,53,10
5212,12,53,11
5213,13,53,12
5214,14,53,13
5215,15,53,14
5216,16,53,15
5217,17,53,16
5218,18,53,17
5219,19,53,18
5220,20,53,19
5221,21,53,20
5222,22,53,21
5223,23,53,22
5224,24,53,23
5225,25,53,24
5226,26,53,25
5227,27,53,26
5228,28,53,27
5229,29,53,28
5230,30,53,29
5231,31,53,30
5232,32,53,31
5233,33,53,32
5234,34,53,33
5235,35,53,34
5236,36,53,35
5237,37,53,36
5238,38,53,37
5239,39,53,38
5240,40,53,39
5241,41,53,40
5242,42,53,41
5243,43,53,42
5244,44,53,43
5245,45,53,44
5246,46,53,45
5247,47,53,46
5248,48,53,47
5249,49,53,47
5250,50,53,47
5251,51,53,47
5252,52,53,47
5253,53,53,47
5254,54,53,46
5255,55,53,45
5256,56,53,44
5257,57,53,43
5258,58,53,42
5259,59,53,41
5260,60,53,40
5261,61,53,39
5262,62,53,38
5263,63,53,37
5264,64,53,36
5265,65,53,35
5266,66,53,34
5267,67,53,33
5268,68,53,32
5269,69,53,31
5270,70,53,30
5271,71,53,29
5272,72,53,28
5273,73,53,27
5274,74,53,26
5275,75,53,25
5276,76,53,24
5277,77,53,23
5278,78,53,22
5279,79,53,21
5280,80,53,20
5281,81,53,19
5282,82,53,18
5283,83,53,17
5284,84,53,16
5285,85,53,15
5286,86,53,14
5287,87,53,13
5288,88,53,12
5289,89,53,11
5290,90,53,10
5291,91,53,9
5292,92,53,8
5293,93,53,7
5294,94,53,6
5295,95,53,5
5296,96,53,4
5297,97,53,3
5298,98,53,2
5299,99,53,1
5300,100,53,0
5301,1,54,0
5302,2,54,1
5303,3,54,2
5304,4,54,3
5305,5,54,4
5306,6,54,5
5307,7,54,6
5308,8,54,7
5309,9,54,8
5310,10,54,9
5311,11,54,10
5312,12,54,11
5313,13,54,12
5314,14,54,13
5315,15,54,14
5316,16,54,15
5317,17,54,16
5318,18,54,17
5319,19,54,18
5320,20,54,19
5321,21,54,20
5322,22,54,21
5323,23,54,22
5324,24,54,23
5325,25,54,24
5326,26,54,25
5327,27,54,26
5328,28,54,27
5329,29,54,28
5330,30,54,29
5331,31,54,30
5332,32,54,31
5333,33,54,32
5334,34,54,33
5335,35,54,34
5336,36,54,35
5337,37,54,36
5338,38,54,37
5339,39,54,38
5340,40,54,39
5341,41,54,40
5342,42,54,41
5343,43,54,42
5344,44,54,43
5345,45,54,44
5346,46,54,45
5347,47,54,46
5348,48,54,46
5349,49,54,46
5350,50,54,46
5351,51,54,46
5352,52,54,46
5353,53,54,46
5354,54,54,46
5355,55,54,45
5356,56,54,44
5357,57,54,43
5358,58,54,42
5359,59,54,41
5360,60,54,40
5361,61,54,39
5362,62,54,38
5363,63,54,37
5364,64,54,36
5365,65,54,35
5366,66,54,34
5367,67,54,33
5368,68,54,32
5369,69,54,31
5370,70,54,30
5371,71,54,29
5372,72,54,28
5373,73,54,27
5374,74,54,26
5375,75,54,25
5376,76,54,24
5377,77,54,23
5378,78,54,22
5379,79,54,21
5380,80,54,20
5381,81,54,19
5382,82,54,18
5383,83,54,17
5384,84,54,16
5385,85,54,15
5386,86,54,14
5387,87,54,13
5388,88,54,12
5389,89,54,11
5390,90,54,10
5391,91,54,9
5392,92,54,8
5393,93,54,7
5394,94,54,6
5395,95,54,5
5396,96,54,4
5397,97,54,3
5398,98,54,2
5399,99,54,1
5400,100,54,0
5401,1,55,0
5402,2,55,1
5403,3,55,2
5404,4,55,3
5405,5,55,4
5406,6,55,5
5407,7,55,6
5408,8,55,7
5409,9,55,8
5410,10,55,9
5411,11,55,10
5412,12,55,11
5413,13,55,12
5414,14,55,13
5415,15,55,14
5416,16,55,15
5417,17,55,16
5418,18,55,17
5419,19,55,18
5420,20,55,19
5421,21,55,20
5422,22,55,21
5423,23,55,22
5424,24,55,23
5425,25,55,24
5426,26,55,25
5427,27,55,26
5428,28,55,27
5429,29,55,28
5430,30,55,29
5431,31,55,30
5432,32,55,31
5433,33,55,32
5434,34,55,33
5435,35,55,34
5436,36,55,35
5437,37,55,36
5438,38,55,37
5439,39,55,38
5440,40,55,39
5441,41,55,40
5442,42,55,41
5443,43,55,42
5444,44,55,43
5445,45,55,44
5446,46,55,45
5447,47,55,45
5448,48,55,45
5449,49,55,45
5450,50,55,45
5451,51,55,45
5452,52,55,45
5453,53,55,45
5454,54,55,45
5455,55,55,45
5456,56,55,44
5457,57,55,43
5458,58,55,42
5459,59,55,41
5460,60,55,40
5461,61,55,39
5462,62,55,38
5463,63,55,37
5464,64,55,36
5465,65,55,35
5466,66,55,34
5467,67,55,33
5468,68,55,32
5469,69,55,31
5470,70,55,30
5471,71,55,29
5472,72,55,28
5473,73,55,27
5474,74,55,26
5475,75,55,25
5476,76,55,24
5477,77,55,23
5478,78,55,22
5479,79,55,21
5480,80,55,20
5481,81,55,19
5482,82,55,18
5483,83,55,17
5484,84,55,16
5485,85,55,15
5486,86,55,14
5487,87,55,13
5488,88,55,12
5489,89,55,11
5490,90,55,10
5491,91,55,9
5492,92,55,8
5493,93,55,7
5494,94,55,6
5495,95,55,5
5496,96,55,4
5497,97,55,3
5498,98,55,2
5499,99,55,1
5500,100,55,0
5501,1,56,0
5502,2,56,1
5503,3,56,2
5504,4,56,3
5505,5,56,4
5506,6,56,5
5507,7,56,6
5508,8,56,7
5509,9,56,8
5510,10,56,9
5511,11,56,10
5512,12,56,11
5513,13,56,12
5514,14,56,13
5515,15,56,14
5516,16,56,15
5517,17,56,16
5518,18,56,17
5519,19,56,18
5520,20,56,19
5521,21,56,20
5522,22,56,21
5523,23,56,22
5524,24,56,23
5525,25,56,24
5526,26,56,25
5527,27,56,26
5528,28,56,27
5529,29,56,28
5530,30,56,29
5531,31,56,30
5532,32,56,31
5533,33,56,32
5534,34,56,33
5535,35,56,34
5536,36,56,35
5537,37,56,36
5538,38,56,37
5539,39,56,38
5540,40,56,39
5541,41,56,40
5542,42,56,41
5543,43,56,42
5544,44,56,43
5545,45,56,44
5546,46,56,44
5547,47,56,44
5548,48,56,44
5549,49,56,44
5550,50,56,44
5551,51,56,44
5552,52,56,44
5553,53,56,44
5554,54,56,44
5555,55,56,44
5556,56,56,44
5557,57,56,43
5558,58,56,42
5559,59,56,41
5560,60,56,40
5561,61,56,39
5562,62,56,38
5563,63,56,37
5564,64,56,36
5565,65,56,35
5566,66,56,34
5567,67,56,33
5568,68,56,32
5569,69,56,31
5570,70,56,30
5571,71,56,29
5572,72,56,28
5573,73,56,27
5574,74,56,26
5575,75,56,25
5576,76,56,24
5577,77,56,23
5578,78,56,22
5579,79,56,21
5580,80,56,20
5581,81,56,19
5582,82,56,18
5583,83,56,17
5584,84,56,16
5585,85,56,15
5586,86,56,14
5587,87,56,13
5588,88,56,12
5589,89,56,11
5590,90,56,10
5591,91,56,9
5592,92,56,8
5593,93,56,7
5594,94,56,6
5595,95,56,5
5596,96,56,4
5597,97,56,3
5598,98,56,2
5599,99,56,1
5600,100,56,0
5601,1,57,0
5602,2,57,1
5603,3,57,2
5604,4,57,3
5605,5,57,4
5606,6,57,5
5607,7,57,6
5608,8,57,7
5609,9,57,8
5610,10,57,9
5611,11,57,10
5612,12,57,11
5613,13,57,12
5614,14,57,13
5615,15,57,14
5616,16,57,15
5617,17,57,16
5618,18,57,17
5619,19,57,18
5620,20,57,19
5621,21,57,20
5622,22,57,21
5623,23,57,22
5624,24,57,23
5625,25,57,24
5626,26,57,25
5627,27,57,26
5628,28,57,27
5629,29,57,28
5630,30,57,29
5631,31,57,30
5632,32,57,31
5633,33,57,32
5634,34,57,33
5635,35,57,34
5636,36,57,35
5637,37,57,36
5638,38,57,37
5639,39,57,38
5640,40,57,39
5641,41,57,40
5642,42,57,41
5643,43,57,42
5644,44,57,43
5645,45,57,43
5646,46,57,43
5647,47,57,43
5648,48,57,43
5649,49,57,43
5650,50,57,43
5651,51,57,43
5652,52,57,43
5653,53,57,43
5654,54,57,43
5655,55,57,43
5656,56,57,43
5657,57,57,43
5658,58,57,42
5659,59,57,41
5660,60,57,40
5661,61,57,39
5662,62,57,38
5663,63,57,37
5664,64,57,36
5665,65,57,35
5666,66,57,34
5667,67,57,33
5668,68,57,32
5669,69,57,31
5670,70,57,30
5671,71,57,29
5672,72,57,28
5673,73,57,27
5674,74,57,26
5675,75,57,25
5676,76,57,24
5677,77,57,23
5678,78,57,22
5679,79,57,21
5680,80,57,20
5681,81,57,19
5682,82,57,18
5683,83,57,17
5684,84,57,16
5685,85,57,15
5686,86,57,14
5687,87,57,13
5688,88,57,12
5689,89,57,11
5690,90,57,10
5691,91,57,9
5692,92,57,8
5693,93,57,7
5694,94,57,6
5695,95,57,5
5696,96,57,4
5697,97,57,3
5698,98,57,2
5699,99,57,1
5700,100,57,0
5701,1,58,0
5702,2,58,1
5703,3,58,2
5704,4,58,3
5705,5,58,4
5706,6,58,5
5707,7,58,6
5708,8,58,7
5709,9,58,8
5710,10,58,9
5711,11,58,10
5712,12,58,11
5713,13,58,12
5714,14,58,13
5715,15,58,14
5716,16,58,15
5717,17,58,16
5718,18,58,17
5719,19,58,18
5720,20,58,19
5721,21,58,20
5722,22,58,21
5723,23,58,22
5724,24,58,23
5725,25,58,24
5726,26,58,25
5727,27,58,26
5728,28,58,27
5729,29,58,28
5730,30,58,29
5731,31,58,30
5732,32,58,31
5733,33,58,32
5734,34,58,33
5735,35,58,34
5736,36,58,35
5737,37,58,36
5738,38,58,37
5739,39,58,38
5740,40,58,39
5741,41,58,40
5742,42,58,41
5743,43,58,42
5744,44,58,42
5745,45,58,42
5746,46,58,42
5747,47,58,42
5748,48,58,42
5749,49,58,42
5750,50,58,42
5751,51,58,42
5752,52,58,42
5753,53,58,42
5754,54,58,42
5755,55,58,42
5756,56,58,42
5757,57,58,42
5758,58,58,42
5759,59,58,41
5760,60,58,40
5761,61,58,39
5762,62,58,38
5763,63,58,37
5764,64,58,36
5765,65,58,35
5766,66,58,34
5767,67,58,33
5768,68,58,32
5769,69,58,31
5770,70,58,30
5771,71,58,29
5772,72,58,28
5773,73,58,27
5774,74,58,26
5775,75,58,25
5776,76,58,24
5777,77,58,23
5778,78,58,22
5779,79,58,21
5780,80,58,20
5781,81,58,19
5782,82,58,18
5783,83,58,17
5784,84,58,16
5785,85,58,15
5786,86,58,14
5787,87,58,13
5788,88,58,12
5789,89,58,11
5790,90,58,10
5791,91,58,9
5792,92,58,8
5793,93,58,7
5794,94,58,6
5795,95,58,5
5796,96,58,4
5797,97,58,3
5798,98,58,2
5799,99,58,1
5800,100,58,0
5801,1,59,0
5802,2,59,1
5803,3,59,2
5804,4,59,3
5805,5,59,4
5806,6,59,5
5807,7,59,6
5808,8,59,7
5809,9,59,8
5810,10,59,9
5811,11,59,10
5812,12,59,11
5813,13,59,12
5814,14,59,13
5815,15,59,14
5816,16,59,15
5817,17,59,16
5818,18,59,17
5819,19,59,18
5820,20,59,19
5821,21,59,20
5822,22,59,21
5823,23,59,22
5824,24,59,23
5825,25,59,24
5826,26,59,25
5827,27,59,26
5828,28,59,27
5829,29,59,28
5830,30,59,29
5831,31,59,30
5832,32,59,31
5833,33,59,32
5834,34,59,33
5835,35,59,34
5836,36,59,35
5837,37,59,36
5838,38,59,37
5839,39,59,38
5840,40,59,39
5841,41,59,40
5842,42,59,41
5843,43,59,41
5844,44,59,41
5845,45,59,41
5846,46,59,41
5847,47,59,41
5848,48,59,41
5849,49,59,41
5850,50,59,41
5851,51,59,41
5852,52,59,41
5853,53,59,41
5854,54,59,41
5855,55,59,41
5856,56,59,41
5857,57,59,41
5858,58,59,41
5859,59,59,41
5860,60,59,40
5861,61,59,39
5862,62,59,38
5863,63,59,37
5864,64,59,36
5865,65,59,35
5866,66,59,34
5867,67,59,33
5868,68,59,32
5869,69,59,31
5870,70,59,30
5871,71,59,29
5872,72,59,28
5873,73,59,27
5874,74,59,26
5875,75,59,25
5876,76,59,24
5877,77,59,23
5878,78,59,22
5879,79,59,21
5880,80,59,20
5881,81,59,19
5882,82,59,18
5883,83,59,17
5884,84,59,16
5885,85,59,15
5886,86,59,14
5887,87,59,13
5888,88,59,12
5889,89,59,11
5890,90,59,10
5891,91,59,9
5892,92,59,8
5893,93,59,7
5894,94,59,6
5895,95,59,5
5896,96,59,4
5897,97,59,3
5898,98,59,2
5899,99,59,1
5900,100,59,0
5901,1,60,0
5902,2,60,1
5903,3,60,2
5904,4,60,3
5905,5,60,4
5906,6,60,5
5907,7,60,6
5908,8,60,7
5909,9,60,8
5910,10,60,9
5911,11,60,10
5912,12,60,11
5913,13,60,12
5914,14,60,13
5915,15,60,14
5916,16,60,15
5917,17,60,16
5918,18,60,17
5919,19,60,18
5920,20,60,19
5921,21,60,20
5922,22,60,21
5923,23,60,22
5924,24,60,23
5925,25,60,24
5926,26,60,25
5927,27,60,26
5928,28,60,27
5929,29,60,28
5930,30,60,29
5931,31,60,30
5932,32,60,31
5933,33,60,32
5934,34,60,33
5935,35,60,34
5936,36,60,35
5937,37,60,36
5938,38,60,37
5939,39,60,38
5940,40,60,39
5941,41,60,40
5942,42,60,40
5943,43,60,40
5944,44,60,40
5945,45,60,40
5946,46,60,40
5947,47,60,40
5948,48,60,40
5949,49,60,40
5950,50,60,40
5951,51,60,40
5952,52,60,40
5953,53,60,40
5954,54,60,40
5955,55,60,40
5956,56,60,40
5957,57,60,40
5958,58,60,40
5959,59,60,40
5960,60,60,40
5961,61,60,39
5962,62,60,38
5963,63,60,37
5964,64,60,36
5965,65,60,35
5966,66,60,34
5967,67,60,33
5968,68,60,32
5969,69,60,31
5970,70,60,30
5971,71,60,29
5972,72,60,28
5973,73,60,27
5974,74,60,26
5975,75,60,25
5976,76,60,24
5977,77,60,23
5978,78,60,22
5979,79,60,21
5980,80,60,20
5981,81,60,19
5982,82,60,18
5983,83,60,17
5984,84,60,16
5985,85,60,15
5986,86,60,14
5987,87,60,13
5988,88,60,12
5989,89,60,11
5990,90,60,10
5991,91,60,9
5992,92,60,8
5993,93,60,7
5994,94,60,6
5995,95,60,5
5996,96,60,4
5997,97,60,3
5998,98,60,2
5999,99,60,1
6000,100,60,0
6001,1,61,0
6002,2,61,1
6003,3,61,2
6004,4,61,3
6005,5,61,4
6006,6,61,5
6007,7,61,6
6008,8,61,7
6009,9,61,8
6010,10,61,9
6011,11,61,10
6012,12,61,11
6013,13,61,12
6014,14,61,13
6015,15,61,14
6016,16,61,15
6017,17,61,16
6018,18,61,17
6019,19,61,18
6020,20,61,19
6021,21,61,20
6022,22,61,21
6023,23,61,22
6024,24,61,23
6025,25,61,24
6026,26,61,25
6027,27,61,26
6028,28,61,27
6029,29,61,28
6030,30,61,29
6031,31,61,30
6032,32,61,31
6033,33,61,32
6034,34,61,33
6035,35,61,34
6036,36,61,35
6037,37,61,36
6038,38,61,37
6039,39,61,38
6040,40,61,39
6041,41,61,39
6042,42,61,39
6043,43,61,39
6044,44,61,39
6045,45,61,39
6046,46,61,39
6047,47,61,39
6048,48,61,39
6049,49,61,39
6050,50,61,39
6051,51,61,39
6052,52,61,39
6053,53,61,39
6054,54,61,39
6055,55,61,39
6056,56,61,39
6057,57,61,39
6058,58,61,39
6059,59,61,39
6060,60,61,39
6061,61,61,39
6062,62,61,38
6063,63,61,37
6064,64,61,36
6065,65,61,35
6066,66,61,34
6067,67,61,33
6068,68,61,32
6069,69,61,31
6070,70,61,30
6071,71,61,29
6072,72,61,28
6073,73,61,27
6074,74,61,26
6075,75,61,25
6076,76,61,24
6077,77,61,23
6078,78,61,22
6079,79,61,21
6080,80,61,20
6081,81,61,19
6082,82,61,18
6083,83,61,17
6084,84,61,16
6085,85,61,15
6086,86,61,14
6087,87,61,13
6088,88,61,12
6089,89,61,11
6090,90,61,10
6091,91,61,9
6092,92,61,8
6093,93,61,7
6094,94,61,6
6095,95,61,5
6096,96,61,4
6097,97,61,3
6098,98,61,2
6099,99,61,1
6100,100,61,0
6101,1,62,0
6102,2,62,1
6103,3,62,2
6104,4,62,3
6105,5,62,4
6106,6,62,5
6107,7,62,6
6108,8,62,7
6109,9,62,8
6110,10,62,9
6111,11,62,10
6112,12,62,11
6113,13,62,12
6114,14,62,13
6115,15,62,14
6116,16,62,15
6117,17,62,16
6118,18,62,17
6119,19,62,18
6120,20,62,19
6121,21,62,20
6122,22,62,21
6123,23,62,22
6124,24,62,23
6125,25,62,24
6126,26,62,25
6127,27,62,26
6128,28,62,27
6129,29,62,28
6130,30,62,29
6131,31,62,30
6132,32,62,31
6133,33,62,32
6134,34,62,33
6135,35,62,34
6136,36,62,35
6137,37,62,36
6138,38,62,37
6139,39,62,38
6140,40,62,38
6141,41,62,38
6142,42,62,38
6143,43,62,38
6144,44,62,38
6145,45,62,38
6146,46,62,38
6147,47,62,38
6148,48,62,38
6149,49,62,38
6150,50,62,38
6151,51,62,38
6152,52,62,38
6153,53,62,38
6154,54,62,38
6155,55,62,38
6156,56,62,38
6157,57,62,38
6158,58,62,38
6159,59,62,38
6160,60,62,38
6161,61,62,38
6162,62,62,38
6163,63,62,37
6164,64,62,36
6165,65,62,35
6166,66,62,34
6167,67,62,33
6168,68,62,32
6169,69,62,31
6170,70,62,30
6171,71,62,29
6172,72,62,28
6173,73,62,27
6174,74,62,26
6175,75,62,25
6176,76,62,24
6177,77,62,23
6178,78,62,22
6179,79,62,21
6180,80,62,20
6181,81,62,19
6182,82,62,18
6183,83,62,17
6184,84,62,16
6185,85,62,15
6186,86,62,14
6187,87,62,13
6188,88,62,12
6189,89,62,11
6190,90,62,10
6191,91,62,9
6192,92,62,8
6193,93,62,7
6194,94,62,6
6195,95,62,5
6196,96,62,4
6197,97,62,3
6198,98,62,2
6199,99,62,1
6200,100,62,0
6201,1,63,0
6202,2,63,1
6203,3,63,2
6204,4,63,3
6205,5,63,4
6206,6,63,5
6207,7,63,6
6208,8,63,7
6209,9,63,8
6210,10,63,9
6211,11,63,10
6212,12,63,11
6213,13,63,12
6214,14,63,13
6215,15,63,14
6216,16,63,15
6217,17,63,16
6218,18,63,17
6219,19,63,18
6220,20,63,19
6221,21,63,20
6222,22,63,21
6223,23,63,22
6224,24,63,23
6225,25,63,24
6226,26,63,25
6227,27,63,26
6228,28,63,27
6229,29,63,28
6230,30,63,29
6231,31,63,30
6232,32,63,31
6233,33,63,32
6234,34,63,33
6235,35,63,34
6236,36,63,35
6237,37,63,36
6238,38,63,37
6239,39,63,37
6240,40,63,37
6241,41,63,37
6242,42,63,37
6243,43,63,37
6244,44,63,37
6245,45,63,37
6246,46,63,37
6247,47,63,37
6248,48,63,37
6249,49,63,37
6250,50,63,37
6251,51,63,37
6252,52,63,37
6253,53,63,37
6254,54,63,37
6255,55,63,37
6256,56,63,37
6257,57,63,37
6258,58,63,37
6259,59,63,37
6260,60,63,37
6261,61,63,37
6262,62,63,37
6263,63,63,37
6264,64,63,36
6265,65,63,35
6266,66,63,34
6267,67,63,33
6268,68,63,32
6269,69,63,31
6270,70,63,30
6271,71,63,29
6272,72,63,28
6273,73,63,27
6274,74,63,26
6275,75,63,25
6276,76,63,24
6277,77,63,23
6278,78,63,22
6279,79,63,21
6280,80,63,20
6281,81,63,19
6282,82,63,18
6283,83,63,17
6284,84,63,16
6285,85,63,15
6286,86,63,14
6287,87,63,13
6288,88,63,12
6289,89,63,11
6290,90,63,10
6291,91,63,9
6292,92,63,8
6293,93,63,7
6294,94,63,6
6295,95,63,5
6296,96,63,4
6297,97,63,3
6298,98,63,2
6299,99,63,1
6300,100,63,0
6301,1,64,0
6302,2,64,1
6303,3,64,2
6304,4,64,3
6305,5,64,4
6306,6,64,5
6307,7,64,6
6308,8,64,7
6309,9,64,8
6310,10,64,9
6311,11,64,10
